Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
East Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,57500.0,68000.0,68500.0,68500.0,68500.0,,46875.0,46750.0,46875.0,46875.0,46750.0,46375.0,46750.0,46750.0,46875.0,53550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000.0,112500.0,,160000.0,65000.0,,,
East Village,Manhattan,neighborhood,892167.5,862500.0,850000.0,849000.0,829000.0,827000.0,779450.0,827000.0,795000.0,799000.0,780000.0,800000.0,795000.0,750000.0,722500.0,722500.0,717500.0,725000.0,695000.0,690000.0,699500.0,700000.0,700000.0,651000.0,675000.0,699000.0,750000.0,754500.0,750000.0,712000.0,750000.0,795000.0,825000.0,800000.0,797500.0,795000.0,725000.0,725000.0,712000.0,800000.0,799000.0,799000.0,925000.0,900000.0,850000.0,950000.0,900000.0,912500.0,950000.0,975000.0,912500.0,895000.0,980000.0,980000.0,952500.0,897500.0,925000.0,980000.0,980000.0,1459500.0,1695000.0,1342500.0,1222000.0,949995.0,942495.0,997000.0,995000.0,924500.0,995000.0,1099999.0,1250000.0,1460000.0,1200000.0,996000.0,1267500.0,1500000.0,1497000.0,1375000.0,1335000.0,1212500.0,1249000.0,1195000.0,1195000.0,1147500.0,1150000.0,1095000.0,1065000.0,1125000.0,1100000.0,1135000.0,1060000.0,1150000.0,1250000.0,1267500.0,1312500.0,1200000.0,1330000.0,1195000.0
Eastchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900.0,349900.0,349900.0,349900.0,349900.0,,,,,,,,,,,,,,,,,,,,,,,,,,587000.0,559000.0,567000.0,,,,,,
Elmhurst,Queens,neighborhood,,,,,284000.0,289000.0,294000.0,307000.0,307000.0,319000.0,339000.0,344500.0,344500.0,299000.0,299000.0,321750.0,299000.0,274499.5,289000.0,365000.0,399000.0,339000.0,279000.0,249000.0,249000.0,249000.0,264000.0,334500.0,319000.0,298944.0,264000.0,240000.0,225000.0,225000.0,249000.0,225000.0,225000.0,212000.0,195000.0,192000.0,220000.0,195000.0,195000.0,239500.0,220000.0,285000.0,285000.0,239000.0,249000.0,249000.0,216500.0,204000.0,199000.0,238000.0,275000.0,299000.0,325000.0,338000.0,352500.0,345000.0,345000.0,347500.0,338000.0,312500.0,350000.0,376750.0,373400.0,450000.0,450000.0,459000.0,397000.0,385000.0,397500.0,387500.0,410000.0,525000.0,512000.0,454500.0,454500.0,507000.0,485000.0,599000.0,599000.0,546000.0,530000.0,530000.0,546000.0,597000.0,539000.0,483500.0,668500.0,609000.0,614500.0,734000.0,780000.0,618000.0,618000.0,572000.0
Financial District,Manhattan,neighborhood,980000.0,1000000.0,999450.0,972500.0,1000000.0,975000.0,985000.0,975000.0,995000.0,999000.0,997000.0,997000.0,1000000.0,1025000.0,995000.0,1050000.0,990000.0,968500.0,950000.0,939500.0,957250.0,1050000.0,999450.0,1082500.0,1095000.0,1070000.0,970000.0,949500.0,960000.0,995000.0,995000.0,1025000.0,1130000.0,1100000.0,1095000.0,1162500.0,1177500.0,1235000.0,1199000.0,1192500.0,1199500.0,1222500.0,1192500.0,1187500.0,1250000.0,1280000.0,1400000.0,1399500.0,1300000.0,1220000.0,1195450.0,1150000.0,1195000.0,1185000.0,1225000.0,1291500.0,1395000.0,1632500.0,1649500.0,1750000.0,1715000.0,1750000.0,1700000.0,1700000.0,1643000.0,1640000.0,1650000.0,1642000.0,1649500.0,1595000.0,1597500.0,1746000.0,1800000.0,1749999.5,1830000.0,1747500.0,1735000.0,1750000.0,1700000.0,1710000.0,1600000.0,1500000.0,1587500.0,1660000.0,1650000.0,1649000.0,1560000.0,1560000.0,1495000.0,1392500.0,1495000.0,1395000.0,1440000.0,1392000.0,1395000.0,1360000.0,1365000.0,1350000.0
Flatbush,Brooklyn,neighborhood,174500.0,179000.0,269000.0,249500.0,259000.0,295000.0,335000.0,311000.0,320000.0,289000.0,237500.0,219000.0,245000.0,245000.0,237500.0,262000.0,265000.0,255000.0,230000.0,249000.0,237500.0,237500.0,222000.0,219000.0,212000.0,219000.0,199000.0,199000.0,199000.0,219000.0,255000.0,207000.0,199000.0,199000.0,199000.0,212500.0,210000.0,230000.0,224500.0,217000.0,309000.0,289000.0,299000.0,239500.0,204999.5,250000.0,284500.0,289000.0,243500.0,243500.0,243500.0,238000.0,280000.0,369000.0,319000.0,299000.0,314000.0,349000.0,359250.0,389000.0,359000.0,354000.0,377000.0,319000.0,300000.0,325000.0,489000.0,479000.0,367000.0,469000.0,499000.0,499000.0,499000.0,480000.0,425000.0,437500.0,499000.0,452500.0,467250.0,510000.0,510000.0,487000.0,499000.0,599500.0,600000.0,592500.0,600000.0,572000.0,565000.0,637499.5,699000.0,702000.0,798000.0,798000.0,699000.0,788999.5,779999.0,779999.0
Flatiron,Manhattan,neighborhood,2049000.0,2002500.0,1837500.0,1672500.0,1862500.0,1642450.0,1602500.0,1602500.0,1595000.0,1595000.0,1605000.0,1690000.0,1689500.0,1785000.0,1682000.0,1925000.0,1850000.0,1797250.0,1830000.0,1595000.0,1732500.0,1725000.0,1620000.0,1647000.0,1742500.0,1699000.0,1649000.0,1687000.0,1687000.0,1699500.0,1550000.0,1415000.0,1587500.0,1495000.0,1497500.0,1385000.0,1450000.0,1595000.0,2075000.0,2250000.0,2050000.0,2197500.0,2472500.0,2200000.0,2200000.0,2160000.0,2200000.0,2322500.0,2295000.0,2385000.0,2350000.0,2725000.0,2695000.0,2350000.0,2424500.0,2350000.0,2499000.0,2399000.0,2595000.0,3085000.0,3199000.0,2950000.0,3495000.0,3380000.0,3179500.0,3154500.0,3184500.0,3252500.0,3210000.0,2935000.0,2999995.0,3215000.0,3200000.0,3045000.0,2999500.0,2980000.0,2997000.0,2820000.0,3000000.0,2995000.0,2995000.0,2875000.0,3255000.0,3337495.0,3430000.0,3125000.0,3000000.0,2995000.0,2995000.0,2995000.0,2910000.0,2995000.0,2895000.0,2949995.0,2830000.0,2949995.0,2995000.0,2870000.0
Flatlands,Brooklyn,neighborhood,,,,,442450.0,449450.0,442000.0,432500.0,424950.0,424950.0,414450.0,414450.0,415000.0,417450.0,415000.0,419900.0,429450.0,415000.0,400000.0,399000.0,399950.0,404500.0,399000.0,399000.0,395000.0,404000.0,409000.0,404000.0,399000.0,374499.0,367199.5,369450.0,389000.0,399000.0,359900.0,359900.0,387450.0,385000.0,407500.0,415000.0,445000.0,447450.0,445000.0,415000.0,404209.5,422209.5,409209.5,425000.0,412000.0,425000.0,450000.0,425000.0,439000.0,425000.0,429000.0,489000.0,492500.0,489500.0,490000.0,489500.0,484000.0,490000.0,485000.0,487000.0,489000.0,479000.0,472000.0,477000.0,489000.0,479000.0,479000.0,509000.0,504000.0,509000.0,519000.0,504000.0,499000.0,499000.0,499000.0,530000.0,535000.0,554250.0,559000.0,527000.0,554000.0,574000.0,559000.0,579000.0,569000.0,579000.0,549500.0,559000.0,564000.0,577000.0,589000.0,579000.0,575000.0,579000.0
Floral Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,Queens,neighborhood,565710.0,566855.0,569000.0,569000.0,545260.0,545260.0,547700.0,527000.0,525000.0,529000.0,499000.0,458000.0,449000.0,439000.0,453500.0,459000.0,478500.0,515000.0,518888.0,529990.0,575000.0,582000.0,575000.0,599000.0,629000.0,632450.0,670000.0,635250.0,635250.0,635000.0,629900.0,640500.0,644750.0,649444.0,742800.0,745000.0,745500.0,771250.0,795000.0,777000.0,779800.0,781750.0,779000.0,779000.0,687500.0,788000.0,392888.0,336888.0,317944.0,359888.0,359888.0,359888.0,360388.0,379388.0,385888.0,399888.0,399888.0,375888.0,416388.0,509000.0,443944.0,518500.0,631388.0,649888.0,622444.0,644944.0,675000.0,732844.0,792000.0,807000.0,825000.0,825000.0,799499.5,788000.0,864000.0,868000.0,825388.0,858000.0,868500.0,778500.0,823888.0,864000.0,871444.0,945944.0,940888.0,921000.0,989000.0,1019444.0,998000.0,938000.0,930888.0,960888.0,978444.0,963388.0,928444.0,928888.0,926500.0,998944.0
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152500.0,,,,,,,,
Forest Hills,Queens,neighborhood,420000.0,409500.0,350000.0,302000.0,319500.0,279000.0,289000.0,279000.0,293999.5,298500.0,299000.0,284500.0,289000.0,299888.0,285000.0,279944.0,279944.0,282500.0,282500.0,288000.0,290000.0,299000.0,289888.0,294444.0,288500.0,295000.0,304450.0,318000.0,299900.0,295000.0,282499.5,285000.0,288000.0,289000.0,289000.0,279444.0,279444.0,259000.0,275000.0,275000.0,269000.0,262500.0,268000.0,269000.0,285000.0,289000.0,285000.0,279888.0,285000.0,282500.0,279000.0,278000.0,275000.0,272500.0,275000.0,278794.0,290500.0,315000.0,319500.0,315000.0,325000.0,335000.0,330000.0,326500.0,319000.0,335000.0,330000.0,349944.0,354888.0,358000.0,361194.0,361194.0,359400.0,358000.0,350000.0,359000.0,399000.0,396944.0,379000.0,378000.0,389000.0,419000.0,409000.0,399000.0,418500.0,399000.0,425000.0,449000.0,450000.0,469000.0,456500.0,438000.0,449000.0,449000.0,438444.0,432500.0,436500.0,449000.0
Fort Greene,Brooklyn,neighborhood,575000.0,570610.0,574500.0,599500.0,625000.0,575000.0,500000.0,499000.0,495000.0,575000.0,499000.0,575000.0,595000.0,602500.0,575000.0,580000.0,590000.0,622000.0,619000.0,619000.0,619000.0,615000.0,607000.0,640000.0,615000.0,657500.0,667500.0,640000.0,549000.0,579500.0,580000.0,637500.0,735000.0,749000.0,742000.0,599000.0,570000.0,707500.0,855000.0,850000.0,1050000.0,1034500.0,1089000.0,924000.0,1075000.0,998500.0,850000.0,1059000.0,998750.0,999000.0,1395000.0,990000.0,1100000.0,1597500.0,1595000.0,1650000.0,1312500.0,974500.0,1074500.0,1024500.0,1200000.0,1295000.0,1295000.0,1075000.0,1050000.0,1200000.0,1287500.0,1225000.0,1200000.0,1225000.0,1350000.0,1295000.0,1397500.0,1350000.0,1350000.0,1350000.0,1091000.0,1150000.0,1400000.0,1137000.0,1499000.0,1297000.0,1199000.0,1275000.0,1275000.0,1199000.0,1349000.0,1449000.0,1449000.0,1297000.0,1297000.0,1399000.0,1350000.0,1694500.0,1750000.0,1940000.0,2099000.0,1939500.0
Fresh Meadows,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887499.5,,834000.0,873000.0,290000.0,1148500.0,1168500.0,1149000.0,1159000.0,1173500.0,1204000.0,1242000.0,1294500.0,1253500.0,1298000.0,1389000.0,1389000.0,1344000.0,1275000.0,1287000.0
Gerritsen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423900.0,,,,,419000.0,399000.0,419499.5,409000.0,399000.0,399000.0,,419499.5,,,399000.0,399000.0,429000.0,414000.0,399000.0,,,,,,,,,,,,,,514499.5,534000.0,522000.0,525000.0,509499.5,529000.0,564000.0,599000.0
Glen Oaks,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,529000.0,527499.5,529000.0,529000.0,,,,,,,,,,,299000.0,339000.0,384000.0,349000.0,419000.0,384000.0,349000.0,349000.0,339000.0,289450.0,,,,,,,,,,,,,,489000.0,,349000.0,197000.0,265000.0,260000.0,235000.0,399000.0,529000.0,529000.0,562000.0,575000.0,575000.0,577000.0,529000.0,549000.0,394500.0,487000.0,487000.0,599000.0,637000.0,617000.0,599000.0,529000.0,529000.0,425000.0,749000.0,714000.0,604000.0,749000.0,684000.0,564000.0,629000.0,599000.0,599000.0,627000.0,627000.0,499000.0,499000.0,679000.0
Glendale,Queens,neighborhood,,,,,,,,,,,,,,,,,599000.0,592000.0,647000.0,,567000.0,,,,,,,,,590000.0,,,,,,,,,,,,,,,,,,,,,595000.0,617000.0,582000.0,569000.0,568000.0,558000.0,583500.0,568000.0,,,,,734888.0,695000.0,629500.0,644000.0,687000.0,687000.0,647000.0,599000.0,647000.0,779000.0,862000.0,729000.0,,682000.0,692000.0,728500.0,721500.0,799000.0,848500.0,875000.0,878000.0,960000.0,847000.0,799000.0,799000.0,799000.0,795000.0,799000.0,793444.0,799000.0,799000.0,849999.0,839499.5,823500.0,829000.0,889000.0
Gowanus,Brooklyn,neighborhood,566000.0,567500.0,567500.0,569000.0,578000.0,586500.0,569000.0,613500.0,615500.0,662000.0,649000.0,662000.0,649000.0,667000.0,713500.0,724000.0,724000.0,731000.0,739000.0,739000.0,744500.0,774500.0,799000.0,802000.0,817000.0,841500.0,811000.0,775000.0,762000.0,749000.0,764000.0,,,,,,,,1200000.0,,1372500.0,1090000.0,1499500.0,1500000.0,1545000.0,1299000.0,1297000.0,1475000.0,1500000.0,1250000.0,920000.0,925000.0,1179000.0,1214500.0,1214500.0,1139500.0,1097500.0,1175000.0,1250000.0,1400000.0,1474500.0,1250000.0,1250000.0,1498000.0,1895000.0,1995000.0,1474500.0,1499000.0,1375000.0,1420000.0,1320000.0,,,1425000.0,1687500.0,1637000.0,1637000.0,1380000.0,1199000.0,1380000.0,1380000.0,1400000.0,1275000.0,1400000.0,1699500.0,1447000.0,1347000.0,1299499.5,1347499.5,1550000.0,1674999.5,1867500.0,1659000.0,1624999.5,1659000.0,1946500.0,1654500.0,1828500.0
Gramercy Park,Manhattan,neighborhood,850000.0,844500.0,789500.0,775000.0,775000.0,765000.0,815000.0,830000.0,762500.0,722500.0,799000.0,845000.0,830000.0,799000.0,795000.0,729750.0,747500.0,804500.0,815000.0,815000.0,819500.0,785000.0,775000.0,775000.0,775000.0,762500.0,754500.0,749000.0,779000.0,725000.0,749000.0,762500.0,799000.0,815000.0,820000.0,859000.0,902500.0,869000.0,850000.0,829000.0,869000.0,875000.0,995000.0,969000.0,1072500.0,1097500.0,1323000.0,1296000.0,1100000.0,999000.0,998000.0,995000.0,1150000.0,1195000.0,1175000.0,1410000.0,1322500.0,1250000.0,1397500.0,1700000.0,1595000.0,1595000.0,1495000.0,1324500.0,1297000.0,1295000.0,1295000.0,1295000.0,1235000.0,1200000.0,1295000.0,1575000.0,1295000.0,998000.0,1195000.0,1249000.0,1305000.0,1350000.0,1267500.0,1267500.0,1317500.0,1325000.0,1469000.0,1634000.0,1697500.0,1550000.0,1695000.0,1559500.0,1569000.0,1647000.0,1750000.0,1850000.0,1795000.0,1890000.0,1795000.0,1795000.0,1795000.0,1690000.0
Gravesend,Brooklyn,neighborhood,349000.0,419000.0,419000.0,459000.0,459000.0,459000.0,429000.0,428500.0,429000.0,468000.0,478000.0,428000.0,428500.0,453500.0,419000.0,427500.0,430000.0,464500.0,488000.0,452500.0,479000.0,474500.0,479000.0,470000.0,470000.0,470000.0,399000.0,379000.0,377500.0,379000.0,415000.0,415000.0,415000.0,421500.0,419000.0,416500.0,416500.0,458000.0,440000.0,421500.0,416500.0,458000.0,465000.0,458000.0,448000.0,425000.0,425000.0,431500.0,421500.0,415000.0,415000.0,438000.0,528500.0,569000.0,619000.0,589000.0,579000.0,559500.0,550000.0,587000.0,593500.0,575000.0,575000.0,582000.0,599000.0,617000.0,689499.5,639000.0,639000.0,632000.0,679500.0,679000.0,756500.0,770000.0,764000.0,849000.0,879000.0,889000.0,849000.0,899000.0,849000.0,785000.0,818500.0,877750.0,749000.0,749000.0,877750.0,990000.0,994000.0,989000.0,999499.5,899000.0,899000.0,880000.0,875000.0,899000.0,899000.0,936500.0
Greenpoint,Brooklyn,neighborhood,499000.0,499000.0,509000.0,499000.0,499000.0,440500.0,439000.0,453000.0,499000.0,509000.0,489000.0,519000.0,504000.0,553000.0,551000.0,588000.0,595000.0,617000.0,577500.0,579000.0,579000.0,579000.0,584000.0,570500.0,549999.0,608000.0,629000.0,674000.0,699000.0,725000.0,749000.0,732000.0,775000.0,722000.0,735000.0,735000.0,734000.0,669000.0,699000.0,835000.0,899000.0,799000.0,726944.5,824000.0,959000.0,1195000.0,1245000.0,1245000.0,1222000.0,1275000.0,1049000.0,1149000.0,1149000.0,997000.0,917500.0,1099500.0,1324000.0,1399000.0,1449500.0,1395000.0,1199500.0,1349000.0,1650000.0,1800000.0,1600000.0,1647500.0,1867500.0,2050000.0,1624500.0,1700000.0,1879000.0,2000000.0,2000000.0,1837000.0,1517500.0,1450000.0,1395000.0,1297000.0,1350000.0,1295000.0,1350000.0,1350000.0,1197988.0,1193994.0,1180000.0,1145000.0,1150000.0,1185000.0,1350000.0,1327500.0,1325000.0,1397500.0,1397500.0,1450000.0,1380000.0,1377500.0,1495000.0,1500000.0
Greenwich Village,Manhattan,neighborhood,1137000.0,1137000.0,1022000.0,1090000.0,1095000.0,1097000.0,995000.0,895000.0,827000.0,842000.0,795000.0,797000.0,835000.0,859000.0,850000.0,849000.0,850000.0,859000.0,850000.0,849000.0,850000.0,859000.0,1097000.0,1097000.0,975000.0,1037000.0,912500.0,995000.0,997000.0,899000.0,995000.0,995000.0,995000.0,999000.0,1047000.0,995000.0,949200.0,935000.0,995000.0,1250000.0,1130000.0,1142500.0,1050000.0,1250000.0,1385000.0,1495000.0,1925000.0,3699000.0,3660000.0,3275000.0,3500000.0,3462500.0,3250000.0,4000000.0,4095000.0,3995000.0,3575000.0,3575000.0,3697500.0,3985000.0,3962500.0,3950000.0,3650000.0,3600000.0,3300000.0,3500000.0,3687500.0,3999500.0,3612500.0,3500000.0,3675000.0,4000000.0,3700000.0,3500000.0,3250000.0,2750000.0,2400000.0,2372500.0,2500000.0,2499500.0,2245000.0,2150000.0,2295000.0,2350000.0,2375000.0,2297500.0,2200000.0,2200000.0,2250000.0,2200000.0,2049000.0,2375000.0,2112500.0,2099000.0,1900000.0,1972500.0,1795000.0,1795000.0
Greenwood,Brooklyn,neighborhood,551387.0,558261.0,576940.0,582991.0,592405.5,582991.0,579000.0,587000.0,587000.0,597000.0,550000.0,549000.0,550000.0,550000.0,559000.0,550000.0,519000.0,554500.0,549500.0,550000.0,549000.0,547000.0,549000.0,549000.0,549000.0,535000.0,549000.0,625000.0,664000.0,664000.0,649000.0,679000.0,692000.0,599000.0,624000.0,684000.0,728000.0,749000.0,769000.0,649000.0,549000.0,767000.0,825000.0,897000.0,897000.0,869000.0,899000.0,899000.0,975000.0,877000.0,,962500.0,1195000.0,1195000.0,1195000.0,1275000.0,1149000.0,1149000.0,1062250.0,999500.0,1200000.0,1200000.0,1349500.0,1200000.0,997000.0,972500.0,950000.0,999000.0,999000.0,1000000.0,1169000.0,1185000.0,1110000.0,1100000.0,1145500.0,1110000.0,1197000.0,1199000.0,1222500.0,1200000.0,1240000.0,1199000.0,1199999.5,1233750.0,1234000.0,1200000.0,1209000.0,1099500.0,1124500.0,1195000.0,1195000.0,1332000.0,1289000.0,1205000.0,1350000.0,1425000.0,1425000.0,1360000.0
Hamilton Heights,Manhattan,neighborhood,468500.0,452500.0,452500.0,409500.0,434500.0,470000.0,499950.0,499000.0,470000.0,436000.0,420000.0,398000.0,399000.0,399000.0,435000.0,497000.0,439000.0,430000.0,372500.0,375000.0,399000.0,415000.0,399000.0,430000.0,460000.0,435000.0,460000.0,430000.0,372000.0,432500.0,470000.0,414500.0,409000.0,539000.0,500000.0,470000.0,442500.0,517500.0,500000.0,585000.0,569000.0,402500.0,405000.0,367500.0,390000.0,380000.0,375000.0,375000.0,425940.0,399000.0,425940.0,459000.0,469000.0,459000.0,447750.0,422500.0,477000.0,460975.0,449650.0,444825.0,429375.0,419070.0,435000.0,442500.0,475000.0,475000.0,467499.5,467499.5,577500.0,725000.0,560000.0,595000.0,499999.0,459999.0,674500.0,699000.0,699000.0,650000.0,484999.5,464999.5,712500.0,650000.0,532000.0,500000.0,597500.0,610000.0,795000.0,722500.0,525000.0,585000.0,620000.0,482000.0,499500.0,500000.0,522000.0,549500.0,646000.0,795000.0
Highbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000.0,,95000.0,95000.0,95000.0,98500.0,108350.0,118000.0,125000.0,125000.0,165000.0,135000.0,,118000.0,118000.0,,,,,112500.0,110000.0,,100000.0,,,,89000.0,89000.0,89000.0,82000.0,102000.0,89000.0,89500.0,89000.0,82000.0,
Hillcrest,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958000.0,998000.0,965000.0,1029500.0,1112000.0,1008000.0,983000.0,1129000.0,993500.0,988000.0,993500.0
Hollis,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414000.0,439500.0,384000.0,389000.0,,,,,,,,,,,502450.0,559000.0,569000.0,594444.0,589000.0,599888.0,599000.0,599888.0,604999.0
Howard Beach,Queens,neighborhood,,,,,,,,,,,,,,159500.0,159500.0,249000.0,199000.0,184000.0,229000.0,254000.0,249000.0,324499.5,299000.0,475000.0,352000.0,,319000.0,475000.0,274500.0,274500.0,229000.0,204499.5,204499.5,229500.0,229500.0,230000.0,367500.0,233999.5,319000.0,189499.5,233999.5,233999.5,288000.0,,,,,,,,,154500.0,209497.5,259995.0,649000.0,599000.0,179499.5,174500.0,199000.0,164500.0,150000.0,,,179000.0,,156999.5,,131999.5,137000.0,269000.0,306500.0,349500.0,377000.0,355000.0,329000.0,342000.0,289000.0,328500.0,375000.0,419000.0,487000.0,549000.0,374950.0,284450.0,284450.0,269000.0,264900.0,264000.0,368000.0,510000.0,699000.0,699000.0,714000.0,659500.0,699000.0,639000.0,657000.0,685000.0
Hunts Point,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inwood,Manhattan,neighborhood,329000.0,300000.0,300000.0,300000.0,299000.0,298250.0,299000.0,299000.0,298250.0,297500.0,295750.0,297000.0,294000.0,294000.0,289000.0,291500.0,299500.0,299000.0,284000.0,284000.0,275000.0,269000.0,272000.0,272000.0,269000.0,275000.0,279000.0,289000.0,299000.0,310000.0,310000.0,299000.0,297000.0,299000.0,279000.0,279000.0,292000.0,283750.0,286200.0,299000.0,294000.0,325000.0,317500.0,329450.0,314450.0,329900.0,313900.0,313900.0,305000.0,297000.0,295000.0,319500.0,324000.0,319000.0,310000.0,307000.0,329250.0,337500.0,336000.0,336000.0,320000.0,322500.0,325000.0,319000.0,324500.0,329000.0,329000.0,335000.0,331750.0,339000.0,339000.0,339000.0,350000.0,367500.0,375000.0,349000.0,375000.0,340000.0,384000.0,400000.0,475000.0,379000.0,389500.0,389500.0,440000.0,509499.5,464500.0,464500.0,399000.0,399000.0,404000.0,464000.0,449500.0,479000.0,449000.0,454500.0,445000.0,460000.0
Jackson Heights,Queens,neighborhood,295000.0,279000.0,284000.0,289000.0,285000.0,297000.0,289000.0,285000.0,285000.0,289000.0,299000.0,289000.0,299000.0,289500.0,285000.0,270000.0,258000.0,252000.0,256500.0,249000.0,239000.0,245000.0,248000.0,248500.0,249500.0,250000.0,259000.0,269000.0,279000.0,259000.0,249000.0,249000.0,249000.0,242000.0,242000.0,247000.0,245000.0,249000.0,249000.0,249700.0,259000.0,259000.0,251250.0,250000.0,249900.0,249450.0,239000.0,237500.0,239000.0,249000.0,239000.0,234500.0,249000.0,249000.0,255000.0,269000.0,275000.0,285000.0,279000.0,277000.0,282000.0,299500.0,300000.0,300000.0,320000.0,349000.0,329000.0,349000.0,344444.0,359000.0,364500.0,350000.0,330000.0,312000.0,330000.0,419000.0,420000.0,432000.0,430500.0,428500.0,427000.0,448000.0,448000.0,449000.0,454000.0,459000.0,484000.0,489000.0,539000.0,534000.0,539000.0,525000.0,484000.0,519000.0,525000.0,519000.0,529000.0,525000.0
Jamaica,Queens,neighborhood,,191250.0,159900.0,,,,,,,,,,,,,,,,,119000.0,119000.0,139000.0,129500.0,120000.0,119500.0,129500.0,,,,,,,,,,,,,,,,,,,,119500.0,132000.0,132000.0,132000.0,260000.0,,,,,,,180000.0,180000.0,187000.0,190000.0,190000.0,190000.0,142000.0,135000.0,135000.0,135000.0,145000.0,155000.0,114500.0,,,,,,,,,,,,,,,,,,358000.0,358000.0,358000.0,638000.0,544500.0,389999.0,215000.0,,922000.0,,,1245000.0
Jamaica Estates,Queens,neighborhood,,,,399000.0,399000.0,409000.0,399000.0,389000.0,381500.0,381500.0,379000.0,379000.0,381500.0,381500.0,379000.0,379000.0,379000.0,379000.0,379000.0,129000.0,,,,,,,,,107194.0,411444.0,,,,,,,,131194.0,,,,,,,,,,,150000.0,139000.0,127000.0,125000.0,125000.0,140000.0,150000.0,157500.0,,165000.0,,167000.0,,,,,,,,884000.0,884000.0,869000.0,869000.0,884000.0,884000.0,424000.0,1065000.0,1082500.0,999000.0,988500.0,1187500.0,978000.0,958500.0,939000.0,939000.0,859000.0,899900.0,924999.0,912449.5,899450.0,949000.0,949000.0,893500.0,974500.0,1098500.0,989500.0,1074000.0,1098000.0,1098500.0,1147000.0
Jamaica Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159999.5,,,,,,190000.0,,,,,,,,,,,,,,,,,,,,,828000.0,803500.0,884500.0,829000.0,859000.0,864000.0,844000.0,799000.0,780000.0,729000.0,744500.0
